"English","Logical","Quant","Domain","ComputerProgramming","ElectronicsAndSemicon","ComputerScience","MechanicalEngg","ElectricalEngg","TelecomEngg","CivilEngg","conscientiousness","agreeableness","extraversion","nueroticism","openess_to_experience","Salary"
"425","345","365","0.342314899911815","365","-1","-1","-1","-1","-1","-1","0.3555","0.5008","-0.344","-0.4078","-0.1295","180000"
"500","560","470","0.837620725714257","345","-1","-1","-1","500","-1","-1","0.7027","-0.4536","-1.2196","-0.8682","-0.8608","265000"
"420","400","545","0.255778193719394","-1","-1","-1","-1","-1","-1","292","-0.4463","-1.1196","-0.9122","1.1601","-2.2021","300000"
"520","605","855","0.229481754911755","315","266","407","-1","-1","393","-1","-0.0154","0.8784","-0.6048","-0.995","0.4805","350000"
"290","385","405","0.842248322257836","385","-1","469","-1","-1","-1","-1","1.2772","0.7119","1.547","-0.1076","1.0554","220000"
"520","305","355","0.0409993103614119","365","-1","223","-1","-1","-1","-1","-1.308","-0.2871","-0.2974","0.3995","-1.8189","310000"
"544","535","485","0.413838255788123","385","-1","-1","-1","-1","-1","-1","-0.1082","0.9688","-0.7794","1.3549","1.2923","525000"
"455","460","510","0.899843843549198","544","-1","-1","-1","-1","-1","-1","-0.7335","-0.7866","0.7785","-1.3753","0.2889","150000"
"554","495","575","0.376059586651545","-1","300","-1","-1","-1","-1","-1","0.3555","0.1888","0.0914","0.5323","0.8183","405000"
"350","445","295","0.328746378624932","-1","-1","-1","346","-1","-1","-1","1.5644","-1.1196","0.4711","1.1601","0.4805","175000"
"325","535","505","0.525922584252055","415","-1","-1","-1","-1","-1","-1","0.6646","0.1888","0.2366","0.0623","0.1864","490000"
"685","545","525","0.974396112538398","615","-1","-1","-1","-1","-1","-1","-1.3447","0.8128","0.3817","-1.4653","0.8183","460000"
"625","520","325","0.0587928000083534","335","200","-1","-1","-1","393","-1","-0.159","0.8784","0.3174","1.2869","0.8637","330000"
"665","615","515","0.916869961103619","555","-1","-1","-1","-1","-1","-1","-0.880999999999999","0.5008","-0.6343","-1.3478","-0.6035","1100000"
"525","495","475","0.684565067658204","-1","-1","223","-1","452","-1","-1","1.7081","0.8784","0.01","-1.3753","0.0973","190000"
"710","665","510","0.23780283983757","435","-1","315","-1","-1","-1","-1","1.7081","1.7109","2.1617","-2.2627","0.8637","325000"
"395","615","560","-1.0","325","-1","407","-1","-1","-1","-1","1.9953","1.7109","1.7007","-2.136","1.6302","300000"
"650","640","795","0.207392169717661","-1","260","376","-1","-1","-1","-1","-0.4463","0.0459","0.3174","-0.3612","-1.0524","325000"
"475","605","605","0.229481754911755","425","266","-1","-1","-1","-1","-1","0.0464","-0.1232","-1.0697","1.0024","-0.2875","180000"
"350","445","510","0.557389505646088","-1","324","-1","-1","420","-1","-1","-0.5116","-1.6191","-0.7585","-0.1076","-0.2511","120000"
"475","535","765","0.338786347219528","305","292","-1","-1","-1","-1","-1","1.8517","-1.6191","-1.3733","-1.2486","1.0554","275000"
"415","545","524","-1.0","-1","-1","-1","-1","-1","-1","-1","1.8517","0.2124","2.1617","-2.0092","-0.2859","40000"
"475","575","615","0.958682016566051","-1","-1","-1","538","-1","-1","-1","-0.5719","1.2028","-0.8157","0.41483","-0.2875","410000"
"350","240","210","0.112139438207403","315","228","-1","-1","-1","-1","-1","0.99","-0.9531","1.0859","0.5262","-0.0943","100000"
"615","530","475","0.842248322257836","525","-1","469","-1","-1","-1","-1","-0.5899","-0.7866","-1.2196","0.9066","-0.8608","350000"
"325","435","340","-1.0","-1","-1","-1","-1","-1","-1","-1","-0.3027","-1.4526","-0.2974","1.6672","0.8637","50000"
"465","570","680","0.694479327708463","485","366","-1","-1","-1","-1","-1","1.1336","1.5293","0.3034","-1.8824","0.9404","485000"
"710","565","690","0.338786347219528","395","292","-1","-1","-1","-1","-1","-1.0208","0.3789","-1.2196","-0.995","-0.0943","240000"
"440","425","415","0.622642915849938","455","-1","407","-1","-1","-1","-1","-0.5899","-0.6201","0.1637","0.1459","-0.6692","300000"
"405","480","665","0.649389714846691","345","356","-1","-1","-1","-1","-1","0.5591","-1.1196","-0.9122","-1.5021","-0.6692","330000"
"345","335","275","0.245455659999829","335","-1","-1","-1","-1","-1","-1","-0.4173","0.3448","-0.1988","0.17983","-0.0506","100000"
"475","485","525","0.600057182338341","435","-1","-1","-1","-1","-1","-1","0.6646","0.8128","-0.344","-0.2902","0.1864","275000"
"455","305","595","0.765673581234011","485","-1","-1","-1","-1","-1","-1","1.2828","1.2808","0.0914","0.1798","0.6603","545000"
"450","545","515","0.998876108102859","585","-1","653","-1","-1","-1","-1","-1.8083","-2.4243","-2.0131","-0.0552","-2.9731","120000"
"485","475","620","0.824666400671332","505","400","-1","-1","-1","-1","-1","-0.0154","1.2114","1.0859","-1.2486","0.2889","175000"
"345","495","575","0.985461394326131","-1","500","-1","-1","-1","-1","-1","0.8463","0.0459","1.0859","0.2727","1.6302","120000"
"560","565","455","0.965327157739783","405","-1","-1","-1","-1","-1","-1","-0.4463","0.3789","0.7785","0.2727","-0.6692","200000"
"475","415","435","0.486747008438193","385","-1","376","-1","-1","-1","-1","-0.7651","0.0328","0.0914","1.4136","0.0284","180000"
"585","575","605","0.960903087163164","595","-1","-1","-1","-1","-1","-1","-1.4606","-1.8393","-1.6502","0.2679","-1.8673","395000"
"615","605","725","0.945134855960355","-1","-1","-1","526","-1","-1","-1","-1.1644","-0.7866","-1.2196","0.653","-1.6273","600000"
"625","525","635","0.493596387301038","435","324","-1","-1","-1","-1","-1","0.8463","0.8784","1.7007","-0.4879","0.0973","400000"
"520","610","705","0.952245572924303","585","-1","-1","-1","-1","-1","-1","-1.0208","-0.2871","-0.9122","0.0192","-2.0105","340000"
"464","405","524","0.229481754911755","405","266","-1","-1","-1","366","-1","-0.0696","0.5008","-0.6343","-0.26087","-0.9194","200000"
"425","385","435","0.819416529835888","505","-1","-1","-1","-1","-1","-1","1.7465","1.5928","0.8171","-0.4078","0.6603","180000"
"500","360","330","0.649389714846691","-1","356","-1","-1","-1","-1","-1","-0.159","-0.1206","0.4711","0.7798","0.6721","145000"
"350","520","450","0.783303536670298","295","388","-1","-1","-1","-1","-1","-0.5899","0.5454","0.1637","1.1601","1.247","205000"
"695","545","560","0.968237495890543","605","-1","-1","-1","-1","-1","-1","-0.7335","0.7119","0.9322","-0.6147","1.0554","410000"
"465","510","370","0.649389714846691","-1","356","-1","-1","-1","393","-1","1.7081","0.3789","0.7785","-2.136","0.6721","150000"
"365","475","485","0.824666400671332","-1","400","-1","-1","-1","-1","-1","1.4374","1.4368","-0.598","-1.7004","0.1864","160000"
"495","585","585","0.995613796625388","-1","-1","-1","616","-1","-1","-1","-0.3014","0.3448","-0.344","-0.43717","0.3444","495000"
"430","425","295","0.338786347219528","175","292","-1","-1","-1","-1","-1","0.1282","0.5454","-0.6048","0.0192","-1.0524","250000"
"395","405","445","0.376059586651545","-1","300","-1","-1","-1","286","-1","-3.5085","-1.9953","-0.7794","0.2973","-1.3934","600000"
"545","455","515","0.229481754911755","455","266","-1","-1","-1","366","-1","-0.5719","-0.7473","-0.1988","0.0623","-1.3934","360000"
"440","680","665","0.493596387301038","-1","324","-1","-1","-1","393","-1","1.1336","1.2114","0.1637","-2.136","1.247","225000"
"700","640","510","0.996744486852253","675","-1","623","-1","-1","-1","-1","0.8463","0.5454","1.2396","-0.7415","1.0554","450000"
"605","475","325","0.413838255788123","385","-1","-1","-1","-1","-1","-1","0.1282","-0.6201","0.1637","-0.3612","0.0973","150000"
"420","385","440","0.23780283983757","395","-1","315","-1","-1","-1","-1","0.5591","0.3789","0.9322","-0.7415","-0.0943","150000"
"425","205","325","0.00815477523532182","-1","133","-1","-1","-1","-1","-1","-0.5719","-1.2543","0.163999999999999","1.11982999999999","-1.3934","205000"
"450","410","400","0.377551419424541","375","-1","-1","-1","-1","-1","-1","-0.159","0.0459","0.01","0.2727","0.4805","180000"
"595","520","605","0.649389714846691","475","356","-1","-1","-1","-1","-1","-0.4463","0.5454","1.3933","-0.7415","0.8637","300000"
"525","415","475","0.819416529835888","505","-1","-1","-1","-1","-1","-1","0.8192","0.5008","0.8171","-0.4078","0.1864","560000"
"505","605","675","0.960603251997053","-1","466","-1","-1","-1","340","-1","-0.4173","0.6568","-0.9245","-0.4078","0.8183","655000"
"520","575","485","0.864685413370085","525","-1","-1","-1","-1","-1","-1","-0.0154","0.2124","0.4711","0.1459","0.6721","190000"
"505","575","615","0.735795709224656","475","-1","-1","-1","-1","-1","-1","-1.9629","-1.0593","-0.7794","0.7673","-0.6035","215000"
"590","545","705","0.376059586651545","-1","300","-1","-1","-1","-1","-1","0.2718","0.3789","-0.7585","-0.6147","0.0973","500000"
"475","610","415","0.916869961103619","555","-1","-1","-1","-1","-1","-1","0.99","-0.2871","-0.2974","0.5262","-2.3937","95000"
"415","425","675","0.0587928000083534","395","200","-1","-1","-1","366","-1","1.59199999999999","1.5538","-1.5776","-0.8778","-0.9194","325000"
"505","565","545","0.0587928000083534","-1","200","-1","-1","-1","-1","-1","-1.1901","-0.7863","0.0552","1.7074","-1.0774","50000"
"415","555","435","0.376059586651545","335","300","-1","-1","-1","-1","-1","0.6646","-1.0593","0.2366","-1.1128","0.6603","560000"
"370","460","340","0.538386892985096","455","333","-1","-1","-1","-1","-1","-0.159","-0.6201","-0.2974","-1.1218","0.0973","230000"
"405","545","365","0.793580614548506","495","-1","-1","-1","-1","-1","-1","0.6646","0.8128","-0.9245","-1.3478","0.4234","415000"
"415","410","535","0.881620069530177","325","420","-1","-1","-1","-1","-1","-0.3027","0.8784","0.9322","0.7798","-0.0943","100000"
"370","480","645","0.984661887783942","-1","-1","-1","-1","612","-1","-1","-0.159","0.0459","0.7785","0.0192","0.2889","215000"
"335","350","345","0.0800552813405495","355","-1","253","-1","-1","-1","-1","1.1336","1.2114","0.6248","-1.2486","1.247","180000"
"570","585","470","0.824666400671332","455","400","-1","-1","-1","-1","-1","-1.0208","0.0459","1.547","0.3995","0.8637","375000"
"325","485","515","0.308400582860308","355","-1","-1","-1","-1","-1","-1","-0.3027","1.0449","1.547","1.6672","-0.2859","380000"
"650","445","475","0.649389714846691","435","356","407","-1","-1","-1","-1","-1.1644","0.2124","-0.2974","0.0192","-1.0524","180000"
"395","270","295","-1.0","-1","-1","-1","-1","-1","-1","-1","0.8463","1.0449","-1.2196","0.7798","-0.0943","95000"
"405","375","585","0.704090412131314","465","-1","-1","-1","-1","-1","-1","1.59199999999999","1.5928","1.2525","-1.1128","-0.6035","120000"
"555","645","635","0.336185066042399","325","-1","-1","-1","366","-1","-1","1.1336","1.5444","1.8543","-1.7556","0.0973","325000"
"545","485","505","0.229481754911755","355","266","-1","-1","-1","-1","-1","0.51","0.8128","0.5269","1.0024","-0.4455","240000"
"605","580","655","0.356536487724475","-1","-1","346","-1","-1","-1","-1","1.5644","0.8784","1.2396","-2.643","0.0973","110000"
"475","465","565","0.735795709224656","475","-1","-1","-1","-1","-1","-1","-1.9629","0.1498","0.925999999999999","0.53233","-0.4455","390000"
"580","655","705","0.557389505646088","415","-1","-1","-1","420","-1","-1","0.5591","0.0459","0.3174","-0.8682","-0.0943","450000"
"585","585","635","0.884122511593735","535","-1","-1","-1","-1","-1","-1","0.0464","0.9688","0.3817","-1.3478","-0.2875","700000"
"425","425","435","0.525922584252055","415","-1","-1","-1","-1","-1","-1","0.8192","-0.4353","0.8171","-0.4078","0.0284","360000"
"415","445","615","0.376059586651545","155","300","-1","-1","-1","286","-1","-1.1901","0.9688","0.3817","0.0623","0.8183","330000"
"545","615","820","0.59828069148683","-1","-1","315","407","-1","-1","-1","0.5591","1.0449","-0.2974","-1.6289","0.6721","210000"
"635","585","665","0.356536487724475","505","-1","346","-1","-1","-1","-1","1.5644","0.0459","1.2396","-1.2486","0.4805","300000"
"475","545","585","0.824666400671332","-1","400","-1","-1","-1","-1","-1","-0.1082","-1.2153","-1.3599","-0.6428","-0.1295","435000"
"440","565","430","0.356536487724475","255","-1","346","-1","-1","-1","-1","1.7081","0.7119","1.2396","-1.8824","-0.2859","315000"
"405","465","425","0.0233121682429863","345","166","-1","-1","-1","-1","-1","0.2009","0.8128","-0.344","-0.5253","0.6603","50000"
"545","425","605","0.450876584483451","395","-1","-1","-1","-1","-1","-1","-0.7264","-0.4353","-0.0537","-0.0552","0.1864","180000"
"520","545","450","0.649389714846691","455","356","-1","-1","-1","-1","-1","0.4155","1.0449","-0.1437","-1.2486","-0.4776","305000"
"505","615","625","0.273500330399518","-1","-1","-1","332","-1","-1","-1","0.8192","1.5928","0.672","3.235","-0.8799","550000"
"425","535","555","0.376059586651545","-1","300","-1","-1","-1","340","-1","-1.6538","1.1248","0.8171","-0.0552","-0.406","300000"
"415","475","455","0.884122511593735","535","-1","-1","-1","-1","-1","-1","-0.5719","-0.5913","-0.7794","-0.5253","0.3444","220000"
"465","415","485","-1.0","-1","-1","-1","-1","-1","-1","-1","-1.308","-0.4536","0.01","0.1459","-1.0524","325000"
"490","435","560","0.0800552813405495","425","-1","253","-1","-1","-1","-1","0.4155","1.2114","0.4711","-0.4879","0.2889","320000"
"570","495","595","0.450876584483451","395","-1","-1","-1","-1","-1","-1","-0.5899","-0.4536","-0.6048","0.9066","-0.4776","345000"
"425","515","395","0.488347976782714","405","-1","-1","-1","-1","-1","-1","0.3555","-0.2793","0.2366","1.4724","0.5419","115000"
"525","545","560","0.486747008438193","455","-1","376","-1","-1","-1","-1","-1.0208","0.7119","0.4711","-0.2344","0.2889","180000"
"415","245","485","0.563267823666597","425","-1","-1","-1","-1","-1","-1","-2.1175","-2.9314","-2.2308","-0.8778","-3.9605","360000"
"425","485","345","0.942116551485008","575","-1","-1","-1","-1","-1","-1","-0.7264","-1.0593","-1.0697","0.7673","-2.3017","310000"
"495","635","405","0.600057182338341","435","-1","-1","-1","-1","-1","-1","1.4374","0.5008","1.3977","0.2973","-0.2875","435000"
"590","555","545","0.911395278391328","525","-1","500","-1","-1","-1","-1","-0.159","-0.2871","0.01","-0.6147","0.2889","325000"
"645","595","655","0.953899775079926","635","-1","530","-1","-1","-1","-1","0.1282","0.5454","-1.3733","-1.2486","0.6721","320000"
"475","505","375","0.622642915849938","-1","-1","407","-1","-1","-1","-1","-0.0154","0.5454","0.7785","-1.5021","-1.0524","205000"
"660","630","680","0.77657832422745","-1","-1","-1","-1","-1","393","-1","-0.8772","-0.2871","-2.1418","0.2727","-0.6692","325000"
"555","495","465","0.819416529835888","505","-1","-1","-1","-1","-1","-1","-0.4173","0.9688","0.5269","1.2374","0.1864","600000"
"545","520","545","0.206710618336758","325","-1","-1","313","-1","-1","-1","0.5591","1.0449","1.2396","-0.8682","0.0973","345000"
"640","615","585","0.974396112538398","615","-1","-1","-1","-1","-1","-1","0.1282","0.2124","-0.9122","1.0333","-0.0943","325000"
"495","505","625","0.925140311588387","-1","-1","-1","512","-1","-1","-1","0.3555","0.3002","-0.824","-0.99527","-0.1295","255000"
"370","525","545","0.960903087163164","595","-1","-1","-1","-1","-1","-1","-0.7335","-0.9531","-1.6807","0.3995","-1.0524","100000"
"455","455","380","0.23780283983757","455","-1","315","-1","-1","-1","-1","1.5644","1.5444","0.7785","0.1459","0.8637","185000"
"515","585","535","0.952245572924303","585","-1","-1","-1","-1","-1","-1","-0.5719","1.1248","0.8171","-0.9953","0.1864","300000"
"404","285","385","0.165633091512476","305","-1","-1","-1","-1","-1","-1","-1.9629","-1.2543","-0.2714","0.0623","-0.2875","190000"
"465","365","475","0.229481754911755","-1","266","-1","-1","-1","-1","-1","0.9737","0.2668","-1.7954","-1.4653","-0.2875","120000"
"415","425","280","-1.0","435","-1","346","-1","-1","-1","-1","0.2718","-0.4536","0.7785","-2.5163","-0.2859","200000"
"415","545","510","0.486747008438193","335","-1","376","-1","-1","-1","-1","1.2772","1.2114","0.01","-1.1218","0.4805","180000"
"485","545","385","0.635978756456794","445","-1","-1","-1","-1","-1","-1","0.3555","1.2808","0.2366","1.3549","1.2923","170000"
"345","475","625","0.342314899911815","365","-1","-1","-1","-1","-1","-1","0.3555","1.2808","1.3977","-0.9953","-0.2875","370000"
"435","554","515","0.490636955889964","-1","-1","-1","383","-1","-1","-1","-1.8083","-0.9033","-1.0697","0.2973","-0.406","155000"
"450","410","320","0.744758354008939","445","-1","438","-1","-1","-1","-1","-0.159","0.0459","-0.4511","-0.3612","-0.0943","200000"
"565","544","505","0.793580614548506","495","-1","-1","-1","-1","-1","-1","-0.1082","0.9688","-0.0537","0.7673","-0.2875","550000"
"415","450","430","0.765673581234011","485","-1","-1","-1","-1","-1","-1","-1.6538","0.5008","1.1437","1.2374","-0.4455","195000"
"465","415","530","0.563267823666597","425","-1","-1","-1","-1","-1","-1","-2.272","-0.9033","-0.6343","0.4148","-1.4724","400000"
"395","570","430","0.356536487724475","415","-1","346","-1","-1","-1","-1","-0.7335","-0.7866","-0.4511","1.4136","-0.4776","200000"
"485","585","695","0.910770164246022","475","433","-1","-1","-1","-1","-1","-0.5719","0.7348","0.3817","0.1798","-0.4455","530000"
"590","520","605","0.842248322257836","515","-1","469","-1","-1","-1","-1","0.1282","-0.4536","-0.2974","0.5262","-2.0105","325000"
"405","470","450","0.493596387301038","325","324","-1","-1","-1","-1","-1","1.4208","0.2124","0.4711","-0.995","0.8637","150000"
"615","620","750","0.229481754911755","355","266","-1","-1","-1","-1","-1","0.2782","-0.4353","-0.1988","0.7086","-0.7615","375000"
